id,name,time,other names,类型
A1654,Love Live! 学园偶像 电影,none,['Love Live! 剧场版'],"['百合', '校园', '青春', '治愈', '萌', '励志']"
A1655,进击的巨人 LOST GIRLS,none,none,"['热血', '战斗', '奇幻', '悬疑']"
A1656,魔法少女姐妹优优与宁宁,none,['小魔女姐妹悠悠与妮妮'],"['治愈', '欢乐', '萌']"
A1657,大雄的大魔境,none,['哆啦A夢：大雄的大魔境'],"['科幻', '冒险', '搞笑']"
A1658,野良神,['2014年1月5日'],['流浪神差'],"['战斗', '奇幻', '搞笑', '热血', '治愈', '恋爱']"
A1659,大江户火箭,['2007年4月3日'],none,"['科幻', '搞笑', '奇幻']"
A1660,玛利亚狂热 ALIVE,['2011年4月7日'],['玛丽亚狂热 ALIVE'],"['百合', '搞笑', '校园']"
A1661,游戏王－怪兽之决斗GX,['2004年10月6日'],['游戏王GX'],"['热血', '战斗', '校园', '奇幻']"
A1662,海贼王 沙漠的王女与海贼们,none,none,"['热血', '冒险']"
A1663,小公主优希,['2002年9月30日'],['超龄细公主'],"['治愈', '后宫']"
A1664,破刃之剑 第四章 惨祸之地,none,['BROKEN BLADE'],"['机战', '科幻', '友情', '战斗', '热血']"
A1665,怪物之子,none,none,"['奇幻', '治愈', '战斗', '冒险', '热血']"
A1666,东之伊甸 剧场版II Paradise Lost,none,['东之伊甸 剧场版 失乐园'],['科幻']
A1667,人鱼之伤,none,"[""Mermaid's Scar""]",['奇幻']
A1668,为美好的世界献上祝福！ OAD,none,none,"['搞笑', '后宫', '穿越', '奇幻']"
A1669,爱你宝贝,['2004年4月3日'],['我爱你baby'],"['治愈', '校园', '恋爱', '催泪', '乙女', '爱情']"
A1670,脆莓公园 第一季,['2012-09-25'],none,['搞笑']
A1671,百变之星 崭新之翼 EXTRA STAGE 不笑的公主,none,['万花筒之星OVA1'],"['励志', '百合']"
A1672,绿林寮,none,['Here is Greenwood'],"['青春', '搞笑']"
A1673,齐木楠雄的灾难 再始动篇,['2019年12月30日'],none,"['搞笑', '校园', '日常', '奇幻']"
A1674,次元舰队,['2004年10月7日'],none,['穿越']
A1675,彩虹小马：小马国女孩,none,none,"['奇幻', '治愈']"
A1676,蜡笔小新 森林里的暴风雨,none,none,"['搞笑', '战斗', '子供向']"
A1677,南方公园 第21季,['2017-09-13'],none,['搞笑']
A1678,圣诞之吻SS+ plus,['2012年1月5日'],['甜蜜吻痕SS+ plus'],"['恋爱', '后宫', '校园', '纯爱']"
A1679,鲁邦三世 pilot film,none,['鲁邦三世 样片'],[]
A1680,魔神凯撒,none,['無敵鐵金剛凱撒'],"['机战', '科幻']"
A1681,大雄和发条都市,none,none,"['科幻', '搞笑']"
A1682,『DOUBLE DECKER! 道格&amp;基里尔』EXTRA,['2019年2月10日'],none,"['搞笑', '悬疑']"
A1683,歌唱秀,none,['动物园好声音'],"['励志', '搞笑', '3D']"
A1684,她和她的猫,none,['她与她的猫'],['治愈']
A1685,天降之物,['2009年10月4日'],['天降软妹'],"['后宫', '搞笑', '校园', '日常', '奇幻']"
A1686,冰川时代,none,['冰河世纪'],"['3D', '搞笑', '治愈', '冒险']"
A1687,哆啦A梦：大雄的宇宙漂流记,none,['{[大雄的宇宙漂流记]'],"['科幻', '搞笑']"
A1688,无限之住人-IMMORTAL-,['2019年10月10日'],['Mugen no Juunin: Immortal'],"['战斗', '血腥', '热血']"
A1689,海底总动员,none,['寻找尼莫'],"['3D', '搞笑', '冒险']"
A1690,家有贱狗,['1993-10-04'],['家有傻犬'],"['搞笑', '萌']"
A1691,机动战士高达MS IGLOO 一年战争秘录,none,none,"['3D', '科幻', '机战']"
A1692,棒球大联盟2nd,['2018年4月7日'],['MAJOR 2nd'],"['运动', '热血']"
A1693,爆炸头武士 剧场版,none,['アフロサムライ 劇場版'],"['奇幻', '动作']"
A1694,皇家国教骑士团外传：THE DAWN,none,['HELLSING: THE DAWN'],"['战斗', '奇幻']"
A1695,偶像活动Stars,['2016年4月7日'],['Aikatsu Stars!'],"['百合', '萌']"
A1696,剧场版 精灵宝可梦DP：帝牙卢卡VS帕路奇犽VS达克莱伊,none,['電影版 神奇寶貝鑽石&amp;珍珠：决战时空之塔 帝牙卢卡VS帕路奇犽VS达克莱伊'],"['奇幻', '战斗', '热血', '冒险']"
A1697,神薙,['2008年10月4日'],['Kannagi'],"['后宫', '校园', '萌', '搞笑', '奇幻', '日常']"
A1698,最终幻想15 王者之剑,none,['最终幻想15 国王之剑'],"['3D', '奇幻', '战斗', '科幻', '动作', '热血']"
A1699,我们的仙境～Heartful days～,['2005年1月9日'],['心动的日子'],"['治愈', '恋爱', '日常', '搞笑']"
A1700,水果篮子 第一季,['2019年4月5日'],['幻影天使'],"['恋爱', '治愈', '乙女', '校园', '奇幻']"
A1701,宇宙战舰大和号2202 爱的战士们 第一章,none,none,['科幻']
A1702,黑执事 马戏团篇,['2014年7月10日'],['黒執事 サーカス編'],"['奇幻', '耽美']"
A1703,黑子的篮球,['2012年4月7日'],['幻影篮球王'],"['热血', '运动', '校园']"
A1704,牙狼〈GARO〉-DIVINE FLAME-,none,none,"['战斗', '奇幻']"
A1705,机动刑事808,none,['Cyber City Oedo 808'],['科幻']
A1706,排球少年 陆 VS 空,none,['排球 陆 VS 空'],"['运动', '热血']"
A1707,泡泡糖危机,none,['吹泡糖危机'],['科幻']
A1708,魔神Z,['1972年12月3日'],['Mazinger Z'],['机战']
A1709,胡子小鸡,['2009-04-03'],['胡须鸡仔'],"['搞笑', '萌']"
A1710,闪电十一人GO 时空之石,['2012年4月18日'],['闪电十一人GO Chrono Stone'],"['子供向', '热血', '运动', '青春']"
A1711,纯情房东俏房客,['2000年4月19日'],['Love Hina'],"['后宫', '搞笑', '恋爱', '治愈', '日常']"
A1712,蝙蝠侠：突袭阿卡姆,none,none,"['科幻', '动作']"
A1713,宇宙战舰大和号2202 爱的战士们 第二章,none,none,['科幻']
A1714,One Room 第三季,['2020年10月5日'],['One Room 3'],"['恋爱', '日常', '纯爱']"
A1715,鬼灯的冷彻 第二季 其之二,['2018年4月7日'],none,"['搞笑', '日常', '奇幻']"
A1716,装甲骑兵 佩鲁森档案 剧场版,none,['装甲骑兵VOTOMS ～佩鲁森的文档～'],"['科幻', '机战']"
A1717,玩具总动员2,none,['玩具的故事2'],"['3D', '搞笑', '奇幻', '冒险', '友情']"
A1718,血界战线 王者餐厅的王者,none,['血界战线 OAD'],"['搞笑', '奇幻', '热血', '战斗']"
A1719,鬼公子炎魔,none,none,"['猎奇', '恐怖', '奇幻']"
A1720,恶魔阿萨谢尔在召唤你 海葵篇,none,none,['搞笑']
A1721,血界战线 &amp; BEYOND OAD,none,none,"['战斗', '搞笑', '奇幻', '热血']"
A1722,摩登原始人,['1960-09-30'],none,"['搞笑', '子供向']"
A1723,鲁邦三世：DEAD OR ALIVE,none,none,[]
A1724,日本桥高架下R计画,none,['日本橋高架下R計画'],[]
A1725,Love Live! 第二季,['2014年4月6日'],['ラブライブ! School idol project 第2期'],"['校园', '百合', '青春', '萌', '励志', '治愈']"
A1726,强袭魔女 胜利之箭行动,none,['强袭魔女 OPERATION VICTORY ARROW'],"['百合', '战斗', '科幻', '萌']"
A1727,魔法老师！～另一个世界～,none,none,"['后宫', '百合', '奇幻']"
A1728,结界师,['2006年10月16日'],none,"['热血', '奇幻', '战斗']"
A1729,破刃之剑 第二章 诀别之路,none,['BROKEN BLADE Road of Departure'],"['科幻', '机战', '友情', '战斗', '热血']"
A1730,八犬传-东方八犬异闻- 第二季,['2013年7月7日'],none,"['BL', '耽美', '奇幻']"
A1731,中二病也要谈恋爱！Lite,['2012年9月27日'],['Chuunibyou demo Koi ga Shitai! Lite'],"['校园', '搞笑', '恋爱', '治愈', '日常', '萌']"
A1732,守望先锋：荣耀,['2017年11月4日'],none,['科幻']
A1733,赤发白雪姬 第二季,['2016年1月11日'],['红发的白雪公主 第二季'],"['恋爱', '治愈']"
A1734,三叶草,none,none,['治愈']
A1735,白雪公主和七个小矮人,none,['白雪公主'],['奇幻']
A1736,无头骑士异闻录×2 承 我的心是火锅的形状,none,['无头骑士异闻录×2 承 OVA'],"['奇幻', '日常']"
A1737,百日红,none,['さるすべり'],[]
A1738,某人的目光,none,['谁的目光'],['治愈']
A1739,鲁邦三世：血之刻印 永远的Mermaid,['2011年12月02日'],['魯邦三世血之刻印～永遠的Mermaid～'],['搞笑']
A1740,海贼王 奈美特别篇 领航员之泪与伙伴的羁绊,['2012年8月25日'],['海贼王 娜美篇 航海士的眼泪与牵绊'],['热血']
A1741,虹猫蓝兔七侠传,['2006年9月5日'],['The Story of Hongmao and Lantu'],['战斗']
A1742,偶像大师 SideM,['2017年10月7日'],['THE iDOLM@STER SideM'],[]
A1743,机动战士高达 MS IGLOO 默示录0079,none,none,"['3D', '机战', '科幻']"
A1744,海贼王 祭典男爵与神秘岛,none,none,"['热血', '战斗', '动作', '搞笑', '恐怖']"
A1745,大雄与龙之骑士,none,['大雄的龙之骑士'],"['奇幻', '搞笑', '科幻']"
A1746,光之美少女 Splash Star,['2006年2月5日'],['SS'],"['百合', '校园']"
A1747,逮捕令 剧场版 墨东署最大危机,none,"[""You're under arrest The MOVIE""]",['搞笑']
A1748,秀逗魔导士GREAT,none,none,"['搞笑', '奇幻']"
A1749,机动战士高达 雷霆宙域 BANDIT FLOWER,none,none,"['机战', '科幻']"
A1750,三毛流浪记,['2006'],none,['催泪']
A1751,正义战士,['1985'],['战斗勇士'],['科幻']
A1752,翠星之加尔刚蒂亚,['2013年4月7日'],['翠星的伽鲁冈缇亚'],"['机战', '科幻', '治愈', '战斗']"
A1753,亚人 -冲突-,none,none,"['科幻', '3D', '战斗', '动作']"
A1754,超自然9人组,['2016年10月8日'],['超自然九人组'],"['悬疑', '科幻']"
A1755,图书馆战争,['2008年4月10日'],['Toshokan Sensou'],"['治愈', '科幻']"
A1756,SSSS.古立特,['2018年10月6日'],none,"['机战', '科幻', '战斗', '百合', '校园', '热血']"
A1757,剧场版 夏目友人帐～缘结空蝉～,none,none,"['治愈', '奇幻', '日常']"
A1758,哆啦A梦 大雄与翼之勇者,none,none,"['科幻', '搞笑']"
A1759,樱花大战 樱华绚烂,none,['樱花大战OVA1'],"['科幻', '机战']"
A1760,恶魔人 妖鸟死丽濡篇,none,['Devilman: Youchou Sirene Hen'],"['血腥', '奇幻']"
A1761,天地无用! 魉皇鬼 第2期,none,none,"['后宫', '搞笑']"
A1762,来自虞美人之坡,none,['来自红花坂'],"['治愈', '青春', '校园', '恋爱']"
A1763,圣诞之吻SS,['2010年7月1日'],['甜蜜吻痕SS'],"['恋爱', '后宫', '校园', '纯爱']"
A1764,哆啦A梦：大雄的太阳王传说,none,none,"['科幻', '冒险', '搞笑', '奇幻']"
A1765,葫芦小金刚,['1989年'],['葫芦兄弟第二部'],"['爱情', '奇幻']"
A1766,鲁邦三世 1美元的战争,['2000年7月28日'],none,['搞笑']
A1767,我叫MT 第四季,['2011-01-19'],none,"['搞笑', '欢乐', '3D']"
A1768,饮湖上初晴后雨,['2017年10月10日'],['Drizzling after Sunshine'],[]
A1769,X战记,['2001年10月3日'],none,"['奇幻', '耽美', '战斗', 'BL']"
A1770,传说巨神伊迪安 接触篇,none,none,['科幻']
A1771,星银岛,none,['宝藏星球'],"['科幻', '热血', '奇幻', '搞笑']"
A1772,欢迎来到宇宙SHOW,none,['欢迎光临宇宙秀'],"['搞笑', '科幻']"
A1773,偶像活动 剧场版,none,['偶像活动 剧场版! 大星宮草莓祭!'],['萌']
A1774,哆啦美与哆啦A梦七小子 机器人学校七不思议,none,['ザ☆ドラえもんズ ロボット学校七不思議'],[]
A1775,全金属狂潮 Invisible Victory,['2018年4月13日'],['全金属狂潮 第四季'],"['科幻', '机战', '战斗', '恋爱']"
A1776,百兽王,['1981年3月4日'],['战神金刚'],['机战']
A1777,魔卡少女樱 知世的活跃日记,none,['库洛魔法使 知世的活跃日记'],"['治愈', '萌', '校园', '奇幻', '搞笑', '战斗', '纯爱']"
A1778,蜡笔小新 奇异乐园大冒险,none,none,"['搞笑', '子供向']"
A1779,今天的五年二班,['2008年10月5日'],['今天的5年2班'],"['搞笑', '治愈', '校园', '日常', '恋爱', '青春']"
A1780,天气之子,none,['Weathering With You'],"['恋爱', '奇幻', '青春', '治愈', '爱情']"
A1781,一弦定音！第二季,['2019年10月5日'],none,"['青春', '恋爱', '校园', '热血', '治愈']"
A1782,BanG Dream! FILM LIVE,none,['バンドリ！ フィルムライブ'],['3D']
A1783,更多 出包王女,['2010年10月5日'],['出包王女 第二季'],"['后宫', '搞笑', '校园', '日常', '恋爱']"
A1784,元气少女缘结神◎,['2015年1月5日'],none,"['恋爱', '治愈', '奇幻']"
A1785,三个和尚,none,['Three Monks'],['子供向']
A1786,史上最强弟子兼一,['2006年10月7日'],['Kenichi: The Mightiest Disciple'],"['热血', '欢乐', '友情', '战斗']"
A1787,我是小甜甜,['1983年7月1日'],['魔法天使 我系小忌廉'],['奇幻']
A1788,我的英雄学院 第三季,['2018年4月7日'],['My Hero Academia Season 3'],"['热血', '战斗', '励志', '校园', '奇幻']"
A1789,如果历史是一群喵 夏商西周篇,['2018年9月2日'],['如果历史是一群喵 第一季'],['搞笑']
A1790,文子的告白,['2009年11月9日'],['富美子的告白'],"['搞笑', '恋爱', '热血']"
A1791,机动战士高达 第08MS小队 三次元的战斗,none,none,"['科幻', '机战']"
A1792,机械女神J,['1996年10月1日'],['銀河醒目女'],"['科幻', '后宫']"
A1793,狗/子弹&amp;屠杀,none,['DOGS: Bullets and Carnage'],"['萌', '耽美', 'BL', '热血', '战斗']"
A1794,怪兽大学,none,none,"['校园', '友情', '励志', '搞笑', '3D', '奇幻']"
A1795,大雄的秘密道具博物館,none,none,"['搞笑', '科幻', '奇幻', '战斗']"
A1796,牙狼 VANISHING LINE,['2017年10月6日'],['牙狼＜GARO＞ -VANISHING LINE-'],"['科幻', '战斗', '奇幻', '热血']"
A1797,强袭魔女,['2008年7月3日'],['机械化航空步兵'],"['百合', '萌', '机战', '战斗', '科幻', '日常']"
A1798,剧场版 进击的巨人 Season2～觉醒的咆哮～,none,['ATTACK ON TITAN: ROAR OF AWAKENING'],"['热血', '战斗']"
A1799,奥林匹斯星传,['内地 2005 SBS 2002'],['Greek Roman Sinhwa: Olympus Guardian'],"['搞笑', '萌', '冒险']"
A1800,鲁邦三世 Master File,none,none,['搞笑']
A1801,鬼太郎 第六季,['2018年4月1日'],['咯咯咯的鬼太郎 第六季'],['奇幻']
A1802,灼眼的夏娜 第三季,['2011年10月7日'],['灼眼のシャナⅢ'],"['奇幻', '战斗', '恋爱', '校园', '热血', '萌']"
A1803,破刃之剑 第三章 凶刃之痕,none,['BROKEN BLADE'],"['科幻', '机战', '热血']"
A1804,蓝海少女 第二季,['2018年4月7日'],['Amanchu! Advance'],"['治愈', '百合', '运动', '日常']"
A1805,爱杀宝贝,['2012年1月5日'],['啾咪BABY'],"['搞笑', '百合', '萌', '日常', '校园', '治愈']"
A1806,日式面包王,['2004年10月12日'],['日式烘焙王'],"['搞笑', '美食', '热血']"
A1807,沉默的未知,['2000年10月5日'],['AπHENTO ΣOMA'],['科幻']
A1808,上课小动作,['2014年1月5日'],['邻座的关君'],"['搞笑', '校园', '日常']"
A1809,十兵卫 心形眼罩的秘密,['1999年4月5日'],none,"['欢乐', '搞笑', '百合']"
A1810,伪恋,['2014年1月11日'],none,"['后宫', '恋爱', '校园', '搞笑', '日常']"
A1811,给桃子的信,none,['a letter to momo'],"['治愈', '奇幻']"
A1812,苍蓝钢铁的琶音,['2013年10月7日'],['苍钢'],"['科幻', '3D', '后宫', '战斗', '机战']"
A1813,黑执事 幽鬼城杀人事件篇,none,none,"['奇幻', '悬疑']"
A1814,苹果核战记,none,['アップルシード'],"['科幻', '3D']"
A1815,猫眼三姐妹,['1983年7月11日'],['Cat Eye'],"['搞笑', '恋爱']"
A1816,侵略！！乌贼娘 OAD,none,none,"['搞笑', '萌', '治愈', '日常', '百合']"
A1817,鲁邦三世 峰不二子的谎言,none,none,[]
A1818,怪盗圣少女,['1995年10月12日'],['圣少女'],"['恋爱', '校园', '纯爱']"
A1819,历物语,['2016年1月9日'],none,"['后宫', '奇幻']"
A1820,玛露露库酱的日常,none,['玛露露库的日常'],"['奇幻', '治愈']"
A1821,犬夜叉 镜中的梦幻城,none,none,"['热血', '奇幻', '恋爱', '战斗']"
A1822,小书痴的下克上～为了成为图书管理员而不择手段～ 第2部,['2020年4月4日'],['书虫的下克上～为了成为图书管理员而不择手段～ 第2部'],"['奇幻', '穿越', '日常', '治愈']"
A1823,龙珠Z 复活的融合！悟空与贝吉塔,none,['Dragon Ball Z Movie 12: Fusion Reborn'],"['战斗', '热血']"
A1824,哆啦A梦 新‧大雄的宇宙开拓史,none,none,"['科幻', '搞笑']"
A1825,放学后的昴星团,['2015年4月8日'],['Houkago no Pleiades'],"['百合', '科幻', '萌', '治愈']"
A1826,死后文,['2008年1月5日'],['奇迹邮递员'],"['治愈', '校园', '百合', '奇幻', '致郁']"
A1827,海洋奇缘,none,['慕安娜'],"['3D', '冒险', '搞笑', '奇幻', '战斗']"
A1828,绝园的暴风雨,['2012年10月4日'],none,"['科幻', '奇幻', '战斗', '悬疑']"
A1829,地球防卫企业,['1999年10月5日'],['地球防御企业'],"['科幻', '机战']"
A1830,新子与千年魔法,none,['翘发新子与千年魔法'],"['治愈', '友情']"
A1831,鲁邦三世：the Last Job,['2010年2月12日'],none,['搞笑']
A1832,大雄的宇宙小战争,none,['哆啦A梦：大雄的宇宙小战争'],"['科幻', '搞笑']"
A1833,哆啦A梦 大雄的宇宙开拓史,none,none,"['科幻', '搞笑']"
A1834,古城荆棘王,none,['いばらのおう キング オブ ソーン'],"['科幻', '百合', '猎奇']"
A1835,至net奇兵 第一季,['2003-09-03 (fr)'],['虚幻勇士'],"['科幻', '校园', '搞笑', '3D', '战斗']"
A1836,萌菌物语 Returns,['2012年7月5日'],['萌菌物语 第2期'],"['治愈', '萌', '搞笑', '校园', '日常']"
A1837,啄木鸟伍迪,['1957-10-03'],['调皮啄木鸟'],['搞笑']
A1838,疯狂原始人,none,['疯狂家族'],"['3D', '搞笑', '治愈', '冒险']"
A1839,TIGER &amp; BUNNY -The Beginning-,none,['TIGER &amp; BUNNY：诞生'],"['热血', '科幻', '战斗', 'BL']"
A1840,机器人少女Z,['2014年1月4日'],['Robot Girls Z'],"['搞笑', '百合', '机战', '欢乐']"
A1841,银魂. 银之魂篇,['2018年1月7日'],none,"['搞笑', '热血', '战斗']"
A1842,阳光中的青时雨,none,none,"['治愈', '恋爱', '奇幻']"
